Time,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,JJ,KK
2019-11-17 06:00:00,691.13364047632,232.399029660567,177.899223019826,97.2610065731597,178.661494563214,2772.73280874131,43.892230037801,618.005365934606,246.774008720718,4756.06976137012,4991.01871439467,4376.00393690055,220.839838226794,223.211680410995,256.125628737203,184.594141686921,0,4125.54049960241,4246.4876611807,4408.4448831129,4050.07521423556,4469.37697279727,4131.43973805273,371.346539347453,0,1479.69291657056,2.548,128.001502500399,0.8281,684.641240302156,2.19976257266156,2.54282556069291,0.108492045129478,59.5885714070456,24.0180509307199,30.3397231531032
2019-11-17 18:00:00,694.770373250868,243.510797499456,211.008857283762,108.717571784792,177.947517494064,2756.80221069094,44.9708972244097,618.414947939931,246.036940702373,4755.22745914546,4993.11863181444,4375.86864430099,253.379140460995,259.379100378125,284.09599251444,188.552415155903,0,4120.42029256285,4224.61139563742,4407.67384922974,4055.45381952148,4459.48329586651,4117.74799950087,370.966556092708,0,1486.01954147848,2.548,127.251386550799,0.8281,688.827048420167,1.99922544542674,2.34626448162092,0.098733357070529,55.1439119566503,22.3334121749483,29.1471364131113
2019-11-18 06:00:00,698.993981708148,232.941677272479,213.425170706374,3126.83203442503,177.964491527634,2777.36691313815,44.4749989708731,626.898118116505,248.147136085717,4745.69087970104,5009.70753836635,4379.9349308997,278.433539780013,285.460124108905,244.458747919066,181.16810980787,0,4129.12425793215,4236.74489301018,4411.4259023707,4060.21721955149,4456.69432996826,4116.43108989868,370.997684431515,0,1480.88971169168,2.3355487037037,127.247116493046,0.8281,620.894870838283,2.07782217524394,2.67556920423595,0.09851602579912,54.2811604524972,21.6238313095622,29.6717219329821
2019-11-18 18:00:00,590.645322590925,237.51927787521,182.847605691501,34509.8742688265,177.785021669411,2614.24794618542,40.7435306570402,542.280407915513,236.438589854652,4769.42555071048,5069.76087420419,4446.02392015583,179.884760725227,191.75165511663,133.895231234423,92.9290340829861,0,4164.85727760977,4264.5036150375,4384.94302239146,4022.88368342467,4437.5874654332,4050.53346859306,347.375783838303,0,1339.74851034249,3.8155160359542E-44,124.473362130185,0.786695,699.727590394155,2.68077839347742,3.65916193299832,0.124097378192382,60.6388529473411,26.0615108492987,28.4581655077597
2019-11-20 06:00:00,476.198605639491,240.730444531597,180.292795950531,104.997651425544,123.7881146874,2119.780485194,36.5222784548305,446.790325094329,199.830763161701,4017.03576253041,4361.44756700038,3843.70667639591,219.246442150637,214.591133813032,209.056409192589,148.036541525347,0,4092.86219273223,4457.53690385897,5057.57820557362,4426.95334956242,4546.85406253868,4283.890688526,290.076614984722,0,1111.09964792695,1.5925,92.3614034309086,0,634.968892336522,2.65628476584955,3.29572071918599,0.124692458092021,59.038345298022,23.5137234177908,33.0916836359867
2019-11-20 18:00:00,617.50964123228,237.947697682349,212.644035848773,106.854903982847,169.245545055076,2754.22714846109,38.3450360664584,570.756264729745,237.137323350116,4746.93853079574,5068.89223014311,4451.91204453998,235.110581003067,237.383250618403,254.06007529866,175.024884904398,0,4041.17502812487,4252.6077546383,5024.26636954983,4345.08340431043,4486.37525071321,4116.70678117563,353.171928136805,0,1365.22249034362,1.5925,127.001304262745,0,618.299474662547,2.4944635261384,3.15001832131048,0.120981713340037,58.2551924029057,24.4099998746658,29.81732292558
2019-11-21 06:00:00,623.023654957408,234.917214779722,133.237651860023,84.5574111379051,168.526950341223,2568.48205321831,44.9964530893403,541.443900356366,236.944684287338,4737.508088139,5067.82130980546,4416.38717183279,262.77145254103,267.560858432292,256.454513362267,186.564035728356,0,4038.86135159768,4286.79163328135,4950.99695572911,4311.70975603318,4442.81638640486,4115.88916532565,352.328546919676,0,1362.24631061458,1.5925,127.330865047434,0,696.249601410452,2.35265553118726,2.65375298663867,0.113488613401247,60.3937727306907,24.894906454927,32.1960371294861
2019-11-21 18:00:00,672.081636989178,238.273688809722,193.82329204875,110.431932826493,172.340278588909,2753.74560764017,42.0146702522685,594.279643733449,240.368580579653,4763.2981365277,5047.43120436689,4429.09051465036,275.08521593478,281.584778306481,263.403720811983,184.591479336574,0,4022.15056548018,4275.15068095856,4953.39796585577,4322.75964362035,4429.11883664355,4128.59606791893,361.820236934722,0,1423.37162500361,1.5925,127.723730939308,0,615.575406354978,2.08702449440242,2.86083451300332,0.108576191229603,56.6411302650564,22.5818393349287,33.3668333640414
2019-11-22 06:00:00,624.696379725347,236.343927427141,184.777974718669,103.453523030602,167.698045968736,2785.32129426582,43.2628065408681,609.472802174768,246.147451392014,4732.97085768978,5077.04853134014,4440.3164214837,243.34196120978,246.307001202257,159.546384148765,110.915354139236,0,4054.44009946881,4330.77437750976,4944.71513520412,4316.61832327315,4411.12076104721,4126.39915079332,367.731889777778,0,1448.61331327676,1.5925,124.590549329985,0,519.787672368711,2.16839317875185,2.96457456689275,0.105780498551199,56.9557500253207,22.2469279772793,33.4875919784727
2019-11-23 06:00:00,639.23794711397,246.380269974433,210.902211746447,104.753515550185,167.182928202484,2605.81351310267,46.7489915759027,573.270767229514,241.559406914583,4745.46523708096,5056.92519259537,4400.77308169763,156.108253516493,151.531904513889,264.825382826337,183.142439993982,0,3993.63941922758,4320.02298027806,4867.34241824639,4256.40471447058,4402.15436931472,4028.63105855649,0,360.30113201574,4.7775,1155.58011266088,0.22295,126.054180357113,635.719607922905,2.76147479169074,3.43299555854506,0.130618046335729,59.4391830849827,25.1133446160276,28.7933194325803
2019-11-23 18:00:00,644.977739399259,240.417440588241,260.027997230475,115.575403452558,167.949644591053,2680.81310827296,41.5043503537963,605.348913129398,242.265710066852,4757.94331631306,5055.49935579346,4410.41527143389,200.15761963588,200.916870110185,274.692932188283,186.379734081366,0,3989.14197480305,4303.25165017116,4877.00577384855,4267.52592879829,4388.02658484321,4048.52656633299,0,363.807379299421,4.7775,1200.35633846811,0.22295,122.655171462372,643.567998144175,2.65840155145675,3.45367492854352,0.134040161460175,59.3458408383999,25.8409885834472,30.9222723921276
2019-11-24 18:00:00,550.848347986805,238.815330374201,170.337450481852,84.2029384673799,156.848146606983,2461.39537663801,41.2797278085532,566.465951471875,242.170739309236,4810.32527515629,5093.87733466144,4456.38981667193,118.047542605072,130.68806777963,128.495892216318,69.3278315949074,0,4019.8305697213,4312.51515979691,4837.56762372301,4233.07527546207,4368.95042141323,4120.24052016281,116.651456049074,233.604511618171,465.169047737754,766.503450270428,38.8859861150914,74.5117659097048,663.46564356846,2.58837404136204,3.08594068591425,0.130477516916465,60.7858679199158,26.1437722700044,31.3108559616058
2019-11-25 06:00:00,649.935886937037,235.416686074225,186.845569431354,93.2683788168287,168.520276753954,2657.1674054736,41.5261267075116,639.107421014352,249.15105621235,4759.76765168893,5054.10803815426,4406.52608103515,155.695115149016,150.966440019387,300.412918322203,184.24322590706,0,4005.86082144038,4298.46244859176,4863.73193232695,4276.15591735824,4381.68229498895,4159.1926862376,370.383503357292,0,1472.14013051008,3.185,126.718403071888,0.28665,617.184048038627,2.49819863183945,3.32222683926454,0.117968920788958,56.4158550508773,22.7317659526547,33.2313770761882
2019-11-25 18:00:00,613.083727063889,238.007779846748,171.111326697338,87.3041086088889,171.140358952168,2564.25274853959,41.8950728534723,596.713805640394,243.624105267893,4757.92104189759,5105.84661919719,4453.12310185482,222.039411485938,224.091202530903,302.45476376853,183.520912732986,0,3999.05745218883,4296.32178111711,4842.50053826049,4251.22358183882,4375.58621974169,4141.42535106279,352.533668587269,0,1370.647787501,3.185,127.21300544878,0.28665,613.102979200762,2.43936153980921,3.34266478375309,0.115221578043292,57.442575877693,23.5320764281451,31.7757311687546
2019-11-26 06:00:00,602.891525573318,235.444798316983,154.120847556181,81.1853995056481,172.60307752349,2642.41171418691,41.22426817277,604.351525562577,246.20702148902,4722.98610611163,5111.69395925952,4455.15946456073,271.76998246441,279.782592504398,286.887629684046,185.780687558796,0,4033.96563727776,4331.31546874753,4858.90627370402,4259.21185962157,4377.16445170108,4144.97576957058,365.794862945718,0,1453.78986111576,3.185,124.940865657457,0.28665,666.851555800609,2.62147928170385,3.44804416996365,0.123931718180246,59.7512439371147,24.7924822430464,31.1214993685475
2019-11-26 18:00:00,676.643804344293,239.739467399039,272.793912550671,117.777005403507,180.953909522645,2598.61348779229,42.8984794927662,652.676413993982,249.682226455278,4809.64639365227,5073.25919395013,4436.18864527117,279.786315489236,288.82375184647,267.519752497137,171.754010374074,0,3967.01450174069,4267.31923883523,4867.96165424803,4286.56075386259,4375.72755649807,4109.12940992321,354.249015290625,0,1374.7182851675,3.185,130.921092466938,0.28665,684.641240302156,2.44608654737541,3.28237303020197,0.114731546458007,56.9685382497296,24.2370398842566,30.4854878776448
2019-11-28 18:00:00,645.27679700912,236.541969333704,223.057938094363,107.917898595451,178.039624594587,2584.31210050166,40.9497980600463,631.610880395023,247.4745,4786.82132959965,5108.18167227951,4472.32752547073,259.324679013021,265.786827698438,260.023103766255,175.29361198044,0,4002.33543097224,4285.82920565569,4915.01984793158,4298.24262494942,4388.26560336727,4076.16613246225,357.022634571296,0,1408.36270537926,3.185,126.931823613818,0.28665,664.836030236744,2.54692281553101,3.12700775584784,0.121609266835025,60.5266287293915,25.4524746443348,30.9506118236067
2019-11-30 06:00:00,675.215105502858,241.850286329167,244.74536545213,118.579786990648,181.732625186381,2613.15794779497,41.0276451591319,638.999921145023,247.658573720428,4767.67923240827,5105.73769079637,4469.72653821085,285.163892270833,294.121315050694,288.589521370253,175.124746008333,0,3991.32428805484,4259.59038956524,4904.57597058195,4315.82327031706,4403.20171384739,4116.92162872731,0,370.409972550463,4.1405,1219.1133464074,0.3822,124.429269109979,577.739625163269,2.22384883177044,2.79840886091325,0.110924130017658,57.0618220684515,23.3083044021601,31.377374633749
2019-12-02 18:00:00,669.298813146979,238.85017550544,262.452998900475,122.931663747569,179.275742336558,2691.05096847603,39.9513750389121,566.682123836111,241.602168857292,4809.67329927154,5146.52886801189,4521.47368910085,238.171691027893,242.082692645775,241.145804735464,171.359716811111,0,4016.13962123532,4290.148563511,4903.99103665431,4297.43693443985,4408.45339368357,4120.29735779278,0,363.454138100926,4.1405,1188.19092956537,0.3822,124.937532161256,623.685409583621,2.48751233431973,3.15705441179099,0.12163674269964,59.2969983572566,23.9443246760556,32.2850319587557
2019-12-04 06:00:00,642.364974149468,238.812824553333,191.103374964606,103.703996075394,175.850909744927,2415.87282892764,36.2227727972801,521.243177495023,232.48506470162,4998.24235074411,5218.49000980231,4544.9228073597,126.326384122399,113.986357714223,199.62890941206,144.340409186458,0,4012.46615792013,4265.76095014409,4880.73926676089,4296.97391017676,4375.33202123484,4130.01644026352,338.686988433565,0,1310.27157451742,3.185,127.209295133902,0.73255,696.41382563406,2.36118266468385,3.05800336699112,0.118140644863324,57.2117918088167,24.3888366506623,28.9599346025114
2019-12-06 18:00:00,336.639036574329,224.470367004722,104.29696083935,56.5698415942593,104.53382655151,1542.92874741793,22.7171598590039,327.235312086343,151.26228306478,3048.17419475488,3188.65585808471,3084.7306746488,138.243014289411,107.941298027554,63.5989843953477,35.1938547503472,0,4408.87000048655,5374.52273618256,4955.76382672795,4719.41652814787,4367.65832425797,4626.42923967762,214.742637937268,0,852.451033759872,3.185,67.403073445515,0.73255,649.323484306439,3.01156817634299,3.66957217900589,0.156160817671245,60.4055768726198,27.0806456088574,29.6807688355044
2019-12-08 06:00:00,663.237221857859,238.937270672269,159.237814389063,92.7113907132292,181.551011014374,2619.8213525754,39.1275814906829,554.626131118403,237.964111270197,5063.08375720348,5289.2772007075,4517.02036787474,269.825712964468,275.504873304225,270.95502457066,189.502509503125,0,4000.35468093941,4312.54851057333,4924.20961290044,4042.32549214918,4427.98206101935,4136.60201510848,356.270605273495,0,1408.62499004079,3.185,127.785772124216,0.73255,673.391880985003,2.52107412666601,2.94512796337197,0.13043989721654,57.8691471201095,24.1529673697854,32.7754765887467
2019-12-10 18:00:00,649.979584687303,239.206786205382,142.499196333391,88.440822531088,178.032927932287,2641.0428579615,38.8819174877299,536.350159568287,232.20985837713,4977.69988670921,5273.60401378206,4518.11573136219,238.891474633681,244.554232223437,256.207160883495,186.164870000116,0,4026.40879517139,4320.99222097999,4997.76801431209,4032.13920382737,4443.87072742408,4047.10462953409,353.902464287847,0,1379.80844283795,3.185,128.442231994992,0.79625,656.648648512959,2.51515417018446,2.98588225083957,0.123876506986152,56.8325772226457,23.2488593753667,32.4015518273046
2019-12-12 06:00:00,684.823554705694,238.910042210486,165.301195087859,96.931600071493,180.728895294654,2616.86719947325,38.6455562401157,533.030669183217,231.830340324074,5048.14258454188,5229.50551031579,4501.61872247419,187.878961725,186.507563171643,260.553958495803,166.290581548843,0,3978.14442472838,4306.02437187165,4904.72577134313,4019.66759845429,4406.38489033166,4054.8866846788,351.290625681366,0,1388.83301108741,3.185,127.427587715037,0.79625,668.944459859616,2.33274221212844,2.66434317944988,0.114188838344988,54.8033534835969,23.529583173033,29.8050553196443
2019-12-14 18:00:00,650.631184572477,238.864958749294,116.099343789722,64.5986910571528,178.493217069255,2388.49739195091,40.4117684109028,498.663568033101,228.735032320197,5049.02598035168,5218.75388823931,4484.89444139374,165.931931291389,163.21348236691,147.949168425269,93.270829925,0,3977.20547468879,4262.64506048589,4907.46764550761,3987.02651262951,4408.0510024203,4050.8114728879,341.410925105671,0,1325.89056060951,3.185,127.615681500441,0.79625,667.537463854241,2.11403580092313,2.61146083880885,0.102366411321187,55.9315967346414,22.6453158186558,27.5335908184777
2019-12-16 06:00:00,680.269552909074,239.145197830891,270.739883099502,123.480806407292,174.960354720877,1559.51610996737,38.7850548754861,533.480820568403,235.237996301389,4988.12018195021,5214.2706388658,4505.47501518487,156.733957161979,151.880566168981,273.781913263866,187.405393880671,0,3972.20973986748,4280.30613743266,4936.95727576714,3960.70000417001,4392.00550138835,4020.41777888171,349.621969161111,0,1375.39593754168,3.185,128.243917742913,0.79625,698.600639884634,2.8894667564027,3.53333047996497,0.142399014125971,54.9958324109039,25.7186086342154,24.2590457381832
2019-12-18 18:00:00,570.739455884873,239.060847971863,125.997146688924,80.9963442461574,175.033952295643,1302.27769539976,36.8472419972222,447.893275701504,218.762144763831,5049.40703081734,5229.68972447112,4507.82710276046,92.7252260951103,103.756371726794,262.330369403796,133.192429667014,50.0794558047454,3894.12942449465,4199.9575828901,4766.9971522869,3902.29825559227,4280.89541267752,4014.07470249771,312.646519781134,0,1150.30871900916,3.185,128.960825604828,0.79625,678.431545630178,2.27372938446258,2.53803248454498,0.105617885443086,55.2545535467658,19.6894177510063,31.2139691681042
2019-12-20 06:00:00,699.690535306389,238.837227212338,255.843730471875,125.843760531968,177.255718112958,1530.74564148662,41.3798677400694,536.617596129513,235.583139305613,5029.56171804366,5166.29558689984,4439.59936151739,239.545836422569,243.593242816956,268.07108008648,182.093388286574,0,3938.67252342327,4234.00503952668,4858.34505489561,3968.20751600843,4319.40500234404,4089.84206817213,346.213782571644,0,1375.96951199726,3.185,127.318903582346,0.79625,694.50688000165,2.41438602775425,2.8561808882875,0.126546674507077,54.0894366190015,23.9744036574247,18.7033939801015
2019-12-22 18:00:00,684.734817280614,235.943873032292,38.1484345171643,42.752921977338,181.144336597024,2352.11750749038,42.7077118607871,499.621019951505,229.752850951782,5033.10708599668,5124.5914922791,4362.65802161584,143.438585726042,136.87264397309,252.723135735567,173.804484104514,0,4003.6016308409,4309.64407649344,4870.02751996283,3930.66280224463,4345.85942265222,3992.89251860552,346.602279139699,0.058602230555556,1363.59713446607,3.185,127.334360243579,0.776228475855324,678.532087272157,2.29938403772989,2.7440986542948,0.111386121151189,56.1778515918739,22.4609243462222,28.9589636184958
2019-12-24 06:00:00,674.738163409074,239.03406296235,211.693816357593,106.064567539907,177.428361321807,2497.16123568317,37.7057841534954,527.42198319838,233.088730690683,5012.94359639727,5101.05798317646,4355.06694771928,237.613957494213,241.230354427141,261.670248935845,192.257675395139,0,3986.92564846438,4288.64177663112,4864.4962094464,3899.00866648854,4308.66713594341,4048.08647075218,343.882236498727,0,1349.97157824569,3.185,127.034202688069,0.637,627.868837474122,2.21082378000994,2.80974048556756,0.114045155970607,54.4423476110949,22.9187174214694,27.5971088306156
2019-12-25 06:00:00,671.793656110298,238.851924187103,217.950091750313,18300.6816143601,178.922548273851,2479.51820609272,38.6709939684448,534.746969275321,234.274888084783,5017.72185328267,5094.39556263471,4367.14152141415,105.147298472391,120.25887126503,271.72428802431,189.74472956412,0,3992.57173728603,4227.7948334199,4855.2643389559,3911.0373846342,4304.99575710705,4027.58014445918,340.513723929053,0,1325.75148541016,1.59220509259259,127.332005347882,0.637,656.00808,2.25493322548097,2.79498134051341,0.117520272934868,55.7921917902366,24.1273196267038,27.6157301717147
2019-12-26 06:00:00,668.874830033774,238.885355763312,222.986037601155,2118.03003293542,178.249274552149,2483.48991288813,39.1304280199548,536.901303776341,235.099583315671,4998.66053719676,5086.83146719208,4357.03615179282,233.91269169034,237.722533813299,269.555025080764,193.057182426273,0,4006.77181996703,4232.41529786377,4879.37452602466,3916.06814557679,4322.51910181696,4031.0824072569,341.22834535436,0,1330.41231917882,4.01682204833E-44,127.448076925422,0,575.829314666666,2.31294421780548,2.74453418055624,0.127459707171414,57.2743644008983,24.6671991377054,30.4384198247952
2019-12-26 18:00:00,587.784038452557,240.130950363919,177.07226933283,18660.5737038092,184.220575980741,2276.00445797175,43.8078540129799,533.479653495674,234.425719642802,4950.87069157418,5026.0580226959,2400.81903686096,248.35064867698,252.875361571353,252.926762879003,181.002483897407,0,4000.8853913349,4221.83282023103,4913.47533323693,3957.99902148187,4244.08543626688,4645.80973472265,320.352728379801,0,1211.71806955073,3.69768164581939E-44,126.365981397486,0,537.499683453238,2.28584450520743,2.60945041593258,0.124514824897003,58.638473413271,26.4824456986247,26.3325016675311
2020-01-01 18:00:00,683.982150201308,236.259909220984,253.681722759954,113.549375644039,180.321954183689,2476.23168155263,39.4786536599421,532.282159531597,233.778782151898,4941.08870928863,5089.40715715461,4354.36351136193,218.220577022049,224.400028978125,211.336991742933,135.409749253819,0,4054.92678341593,4732.16410536608,5220.16887963699,4354.43528277123,4500.07607832611,3513.36237259057,0,351.829292050347,4.85039203103,1148.2430019277,0.12938510300625,124.133941493431,673.8186,2.16940889938748,2.60609760798132,0.111735038159192,55.4050621884621,21.6967466498445,26.9032714619902
2020-01-03 06:00:00,684.721464138623,239.940619878345,286.64317136,127.000871570174,182.470261517841,2545.79781500236,41.4799048889815,555.507364659722,238.467374078646,4983.18170461117,5060.05722523437,4319.12786291624,236.208831634028,242.108327840799,274.151501071917,175.794271862384,0,4051.12819766327,4727.36708651383,4909.86636655561,4254.18858735662,4267.87807011749,3611.56944444909,0,349.217181539236,4.85039203103,1146.86629881582,0.12938510300625,124.345847112229,673.8186,2.39671620343135,2.82990500749954,0.118323754461864,60.2475814121162,25.7330358736945,26.1106880706471
2020-01-05 18:00:00,672.547311961146,238.663779978993,497.193146097164,176.694636297894,176.811203231858,2809.31105635841,36.3067932004977,595.918227513195,243.150577730035,4952.89850609952,5058.89093566022,4328.64448279626,111.793399462451,117.991005155382,249.147409412929,0,173.267322574306,4095.62144394706,4703.32537342176,5037.06094304292,4266.90442846808,4323.23743220161,3628.09420800952,0,343.471232523612,4.85039203103,1118.97625973762,0.12938510300625,124.163342689961,665.841043636365,2.34926327963628,2.69160135030462,0.120676899527668,58.5811682893781,25.874779333536,24.0806218155276
2020-01-07 06:00:00,684.798853976401,238.914731621644,270.677990587002,117.764571244606,180.439246999796,2529.30095816862,39.093921422743,547.739858543403,236.636004497569,4959.36384239487,5068.6464025904,4324.53276605414,138.516997763715,132.044571665741,289.321349492788,0,191.196775487732,4159.8812543293,4730.91299534178,5075.08632011589,4289.91615337533,4337.15764093354,3645.1768549461,0,351.562335156018,4.85039203103,1155.55944480513,0.12938510300625,124.45680102706,673.892916666666,2.21633268758855,2.5077684753582,0.124838967425649,59.4179485761737,24.3452971327703,28.6484551115427
2020-01-09 18:00:00,568.489370028125,238.838743500891,219.524646290023,105.123075251007,168.693305221729,2201.92872509248,37.1244350834259,483.362376824768,227.651622093518,4995.85103908252,5144.81966167151,4395.58665989415,157.5716085125,158.305735013773,156.662047161059,0,91.5582288833333,5140.23268293047,4648.86576424577,4999.12850860508,4239.1819597895,4317.79820588172,3586.36601059163,196.088196670949,129.889349330903,757.563696878481,392.641658525278,71.011732258518,52.212056882044,677.3109525,2.06200816552816,2.62384744475352,0.102156944093489,54.1954886743645,23.2656122558717,26.9449488162132
2020-01-11 06:00:00,658.235996848565,238.98684992316,240.16063897794,112.987800499016,177.158421806212,2698.10689513369,39.7279702400811,562.152679229977,241.51326070294,4943.99184854069,5133.8270202864,4354.50219403273,192.511392163368,192.790517453414,292.633370284978,0,189.449388421644,5818.75481934906,4636.51562044019,4483.5259067157,3939.36096288372,4349.06823719213,3167.09657284222,355.170911181366,0,1397.67958398987,6.0515,126.739639299737,1.36955,640.973367125,1.93648513298743,2.32016579381745,0.097248920102416,56.8263618837451,22.8512928833507,33.2274888694855
2020-01-13 18:00:00,682.883464242778,238.826290733333,184.714437913056,101.654928898461,179.952444918669,2470.02965685275,41.122570759051,546.451261658912,236.64464661169,4973.0959254892,5097.32247139435,4339.46255422815,240.009307595718,244.024811791493,304.729654750876,179.75307520625,0,5925.4482100429,4626.81227182522,4494.90290385184,3936.06523072599,4338.43549160592,3140.22979752174,344.437075589931,0,1350.753618582,6.0515,127.362640041421,1.36955,577.108861875,2.04330329751952,2.24825318911976,0.103650635237401,56.1585969189003,23.7477454615734,29.0023622039168
2020-01-15 06:00:00,684.452979579688,238.161839240451,182.495562291551,100.930555007268,179.107069107823,2440.17911674785,42.4427114043171,549.407947661805,237.61632114022,4970.80987583631,5101.43404386778,4326.94803751227,112.088318588669,112.095864141204,315.728046098322,180.869798063079,0,5927.7887098291,4617.34024992244,4463.46339499772,3924.50181952111,4308.67936192717,3114.45732789269,347.295760322454,0,1385.54640826032,6.0515,125.655178938009,1.36955,680.752902375,2.18773290855985,2.77305390004841,0.106160196285093,53.192990023857,24.4999922787727,21.4077578203589
2020-01-17 18:00:00,638.229953924644,238.712019198534,258.799176916158,118.388089570748,176.161737977202,2359.61678332683,36.6705059773492,512.603221784507,230.202129809095,4954.71141180426,5049.60940860566,4351.55898044205,145.330009572722,138.477600222139,255.105446467543,176.242020489468,0,5804.61697333674,4608.74308560457,4471.32142117176,3885.88357261301,4307.49585023762,2928.752623026,0,335.902248977927,0.265287842813973,1066.63160817499,0.071974536906721,123.820025520763,567.163221625,2.23934980428273,2.67244291122499,0.107952954352287,54.611170169274,21.8251539710107,31.1555002847913
2020-01-19 18:00:00,732.598477285127,237.786419729444,366.250867092801,149.189597313912,176.91229191663,2673.72401014995,37.2878313783565,579.25042284537,240.558604528877,4977.6785656483,5037.74565959964,4378.7622847329,235.532668593866,241.067518095023,252.72138891148,189.862174153588,0,5836.10393731263,4640.57615335498,4438.23941534669,3888.43717830223,4298.362551487,3240.46703891264,0,358.26554631713,0,1196.95900446387,0,124.255410293535,719.07108,2.23373747385929,2.47185422397917,0.106842648071451,52.8246436232407,21.3730804004984,26.0202713411611
2020-01-20 18:00:00,703.241348061146,238.946440995046,358.587067849954,147.973709813854,179.002279253988,2627.59542122203,36.0172346393287,573.935553036806,238.105818304942,4977.72565914677,5019.90132160879,4367.42266532647,276.532186170139,286.388543770243,238.150825524693,177.703271210533,0,5813.06965283657,4606.0908680982,4423.31482887486,3893.77947087233,4283.78660758976,3255.90245876834,0,344.997931455787,0,1158.34573032946,0,132.354118040926,543.485920864866,2.28432094027237,2.83515820412833,0.09882548123984,51.643253659577,21.1563371047372,24.5598096285155
2020-01-26 06:00:00,461.651224542083,236.344712544387,38.5219106399653,11.6516037295486,162.977077377171,1970.21989990583,36.7148719766418,459.480406191204,217.621257584792,4053.33916797469,4600.83942470844,676.894554481614,82.4866368390277,99.3952257352515,232.455424702249,140.553100619329,0,4368.39140740634,4482.54866098812,4765.06217391118,4103.39797169385,4458.40814882005,6175.75839272016,0,306.311415584838,0,931.635060224977,0,123.320057565461,551.165224235294,2.38287771767444,3.10033210387693,0.125748859191097,61.6809795535557,29.0110527997135,27.8312543877376
2020-01-28 18:00:00,630.253895802465,238.479434372519,300.509015558273,126.9784382586,183.104703208528,2359.15198658269,40.1982320611735,547.772214652921,235.71276685783,4436.11167051405,4861.6408476071,4338.9184466234,222.309392360822,223.037262607882,204.277646869441,150.540308953125,2.268595875,4452.07150327544,4583.62768672415,4443.14044361793,4011.78748234258,4321.7215740731,4083.86191301999,0,353.706391706598,0,1140.15065236116,0,124.135555298655,631.792525,2.82906602386227,3.32578129458087,0.171952407651891,71.4447957699784,34.9269168548764,25.7587258049748
2020-01-30 06:00:00,644.051798912407,234.965776865475,349.64565594713,143.083783936528,184.682764383436,2449.42487375128,43.4140372638194,579.02547801794,241.832212043982,4405.94026909442,4860.18349858287,4336.62587652591,187.632542772338,188.125281257002,253.378189318252,0,192.741945576736,4484.58126195836,4793.35888919092,4466.14234120031,4043.20059329002,4345.20063010072,4121.79328467051,0,363.522124653819,0,1179.77577575813,0,124.289826562311,659.14849,2.88558034244629,3.50105776895096,0.173229544389238,72.4526017001382,35.5745453188088,28.5961118015889
2020-02-01 06:00:00,654.450503215347,237.154238604954,213.331549159896,102.233716646088,182.626254205071,2365.63757154893,40.9881174069792,552.744171314352,236.894867776065,4439.1531720584,4835.05621823762,4317.33163911713,85.8209681025362,98.7579211990162,259.038917775475,108.475735929167,67.5201068418981,4495.14392889641,4750.79066266519,4432.81333837303,4012.78060800094,4312.74413737992,4103.99674163014,247.328050234838,113.633416993056,975.027334745058,360.00638673368,85.3598119059502,41.1278644244271,651.2986116,2.62194927655988,3.17574843116216,0.147858094529535,66.2546149250257,31.4903761915445,28.9063728243201
2020-02-02 06:00:00,648.024366189537,235.911555537697,244.912616186875,114.160459129468,180.663544455333,2363.05849731762,42.3956645159606,555.461748898032,237.335013122488,4414.73074507111,4872.05517067629,4357.36062471727,194.586784168924,196.706665721644,199.559180475116,149.282203282755,0,4459.5184099533,4737.43730986727,4456.26640247088,4003.12496187561,4366.69501252939,4159.94895237428,0,355.702112190509,2.548,1153.81732111374,0.60515,122.574751725247,629.269129125,2.88375276577045,3.81110151564866,0.166604964020999,70.2717068823447,35.2278742400421,28.2002839253073
2020-02-02 18:00:00,636.302687254873,237.770386078183,243.97494959169,113.84970403941,182.696687564174,2407.40102688734,40.9223568225695,548.562183740278,235.579756238426,4417.051749664,4866.94704544028,4355.10726555787,175.127345211632,176.067341818634,264.696316786025,181.173467685648,0,4537.06327728168,4776.24003604433,4405.15635188627,4004.02055352226,4326.89267070351,4145.48647734602,0,359.370340906597,2.548,1165.30620309744,0.60515,124.695034927847,648.780920239437,2.80687915294794,3.47409922312043,0.162807251048004,68.1711852464722,34.2249097760716,26.1749169293274
2020-02-03 06:00:00,646.867727836297,237.468025107234,284.060093509954,126.182460730926,183.036301212285,2374.35478072196,41.2093286697685,552.387828427199,236.159922619201,4432.16682892148,4848.97792399327,4338.41034598668,149.320146401562,147.089800680845,244.811509693227,146.422314000926,0,4979.4830597349,4752.55260293998,4369.5359184592,4002.85784015015,4299.6070587114,4135.16314386365,0,356.90791522118,2.548,1164.40090525913,0.60515,124.09081021016,675.06075,2.33889138355625,3.0556298019184,0.134215310207572,59.0405812675074,28.5603274483519,29.9862831356487
